Id,SalePrice
1461,126461.286896
1462,154649.337047
1463,177649.798472
1464,180341.638407
1465,198010.426508
1466,183057.393784
1467,165330.635122
1468,175960.669763
1469,186637.955017
1470,122363.445916
1471,202555.21242
1472,93195.6471377
1473,95773.698941
1474,153363.899312
1475,151931.5579
1476,375301.509611
1477,247839.235077
1478,309455.373117
1479,242664.494938
1480,463450.505052
1481,315100.844299
1482,206670.020665
1483,173573.189218
1484,180158.41699
1485,173020.85927
1486,194548.498431
1487,321920.824852
1488,230987.570359
1489,210334.084636
1490,190156.92705
1491,190488.699334
1492,100362.146647
1493,174677.538413
1494,297366.190432
1495,296076.293925
1496,229646.32667
1497,191755.276606
1498,153354.434849
1499,152958.847909
1500,151584.099328
1501,173950.29542
1502,171414.33567
1503,280035.705412
1504,228887.099342
1505,215189.437494
1506,181396.394695
1507,210589.247648
1508,198647.658881
1509,163730.08529
1510,153182.000367
1511,154092.005555
1512,166158.679007
1513,152025.770668
1514,158844.829166
1515,172552.296488
1516,159039.912899
1517,151731.053324
1518,131084.264601
1519,222782.938252
1520,138858.730442
1521,145573.695988
1522,162850.601067
1523,116907.626346
1524,122923.263058
1525,125632.441963
1526,127557.267238
1527,100606.344413
1528,127210.372756
1529,143342.240964
1530,166739.252381
1531,121748.907792
1532,108131.835428
1533,142537.653298
1534,116378.191594
1535,150188.528807
1536,116742.035192
1537,74215.479294
1538,167757.827616
1539,211132.190454
1540,106608.054887
1541,146472.092093
1542,140039.192094
1543,214387.029911
1544,81791.7801115
1545,100202.691718
1546,120722.487847
1547,133461.167812
1548,130914.147729
1549,107680.582807
1550,141568.739506
1551,115851.750327
1552,137099.22922
1553,136250.456662
1554,112760.666196
1555,163157.063841
1556,91794.6814596
1557,124889.660703
1558,86224.0177623
1559,106420.680248
1560,146425.415896
1561,138489.710843
1562,127187.72927
1563,125308.411725
1564,161864.660835
1565,154651.454654
1566,211568.343741
1567,79894.4802716
1568,219910.628703
1569,134513.914005
1570,121948.932792
1571,128225.250126
1572,146099.336808
1573,238382.945192
1574,111187.565983
1575,208734.160253
1576,211118.137648
1577,207176.673929
1578,152250.03606
1579,141604.061893
1580,191612.472461
1581,140505.524383
1582,129138.879547
1583,326565.059615
1584,236147.71934
1585,140250.60518
1586,71004.1544773
1587,103993.834094
1588,150787.604215
1589,101207.424718
1590,133106.78529
1591,107488.171048
1592,121668.87306
1593,116088.162967
1594,119984.320289
1595,113677.512944
1596,233131.161023
1597,159732.945237
1598,181821.662494
1599,199861.881494
1600,190108.485473
1601,73919.626147
1602,106112.766576
1603,88352.242554
1604,280410.117956
1605,249392.35275
1606,169083.88476
1607,159652.469793
1608,213745.000613
1609,201345.697934
1610,161134.689763
1611,149815.578858
1612,157460.373519
1613,164420.938176
1614,120896.361336
1615,84526.6504837
1616,80344.8137745
1617,86916.2238665
1618,127528.250265
1619,133434.457425
1620,142520.976447
1621,138574.8575
1622,149464.791088
1623,285722.740733
1624,208186.50657
1625,128846.663217
1626,172840.043889
1627,186879.947873
1628,279033.098666
1629,173737.189022
1630,328546.906098
1631,216852.610138
1632,249310.157893
1633,170370.976729
1634,179891.557924
1635,178491.184456
1636,156972.886193
1637,175946.182236
1638,214938.479
1639,178979.316806
1640,253467.58901
1641,183348.189431
1642,221900.193614
1643,224561.80121
1644,224277.64461
1645,177964.484666
1646,153435.66693
1647,163476.367032
1648,142347.104124
1649,139350.74877
1650,121558.315447
1651,123906.259463
1652,92208.0979358
1653,96842.5927588
1654,155140.699272
1655,160350.711741
1656,150922.391312
1657,153189.063871
1658,152318.003983
1659,149164.840139
1660,145810.754297
1661,442479.31086
1662,374759.324794
1663,370028.828391
1664,413973.532077
1665,315131.233153
1666,323188.22463
1667,349768.685725
1668,327362.360156
1669,302577.894313
1670,335113.21003
1671,262665.67303
1672,473523.637382
1673,297473.713541
1674,253378.012928
1675,184675.546833
1676,187502.299557
1677,213355.774067
1678,463026.918777
1679,378927.461847
1680,311889.72639
1681,250647.415002
1682,302667.157802
1683,188692.957632
1684,170016.029229
1685,173680.630357
1686,167807.762174
1687,168400.333829
1688,184654.153886
1689,187747.613179
1690,185682.969396
1691,177608.893801
1692,263477.566128
1693,170503.603786
1694,183876.027464
1695,170020.768713
1696,268106.874891
1697,171360.636961
1698,338325.733852
1699,320438.3331
1700,236817.822124
1701,257607.902843
1702,251515.002355
1703,250747.39044
1704,289251.733327
1705,226132.023778
1706,435655.534641
1707,222078.882909
1708,218125.58253
1709,281401.893563
1710,219916.710901
1711,264584.64606
1712,231424.278851
1713,252674.731321
1714,223614.380442
1715,202051.153119
1716,176339.850903
1717,167607.159221
1718,130617.203318
1719,202969.131089
1720,247636.695908
1721,169670.196587
1722,125202.117797
1723,155554.886834
1724,208430.573714
1725,229773.785886
1726,185675.222326
1727,169713.596099
1728,188761.23847
1729,166243.925741
1730,157965.934121
1731,122717.142699
1732,132900.089007
1733,126430.124157
1734,131655.490718
1735,132154.879162
1736,115763.129754
1737,350068.668533
1738,214925.755471
1739,267426.986908
1740,181110.043394
1741,174337.383902
1742,171967.633553
1743,173371.045983
1744,307443.215407
1745,242260.561032
1746,252852.614808
1747,219644.688497
1748,206636.143113
1749,162176.680719
1750,148568.753449
1751,227792.100449
1752,124918.342117
1753,144309.854357
1754,216359.668438
1755,167911.202463
1756,118936.970627
1757,119977.018604
1758,144600.580642
1759,166635.902584
1760,160365.914818
1761,153240.410894
1762,170933.14167
1763,168143.656976
1764,119609.018287
1765,167308.044802
1766,169766.804748
1767,199112.525341
1768,139838.069638
1769,170156.959363
1770,138748.658672
1771,137858.373249
1772,140944.833184
1773,140025.019223
1774,131155.441731
1775,132570.42044
1776,118879.873293
1777,117286.674121
1778,130389.998117
1779,115733.355388
1780,178373.465576
1781,132241.083866
1782,98225.3285244
1783,131239.183673
1784,90926.5260769
1785,113140.312377
1786,142346.492113
1787,164131.060624
1788,61630.3044823
1789,92709.653332
1790,82741.7329456
1791,165506.255717
1792,154064.262233
1793,132261.792023
1794,140687.328852
1795,137379.70962
1796,117104.110192
1797,114380.315753
1798,125827.027245
1799,113931.016216
1800,124562.137654
1801,127223.435317
1802,154225.22332
1803,153278.876714
1804,141470.911802
1805,133705.812248
1806,114121.922978
1807,138692.816941
1808,119354.369115
1809,123539.36247
1810,142893.722526
1811,110892.94099
1812,116434.01003
1813,121407.693513
1814,100686.819649
1815,61309.0796915
1816,98900.0450591
1817,118556.239185
1818,127177.213338
1819,116395.305396
1820,73886.7408629
1821,120078.361154
1822,145286.857148
1823,57876.5819128
1824,132436.734473
1825,130185.875644
1826,99933.8246346
1827,109111.671508
1828,133875.752008
1829,110153.782918
1830,141781.625302
1831,170413.766972
1832,106110.514465
1833,140937.021901
1834,125452.758098
1835,172077.863069
1836,124797.063581
1837,101285.491247
1838,132030.889784
1839,84772.7265656
1840,164000.003814
1841,149468.243691
1842,88205.6531439
1843,139229.101246
1844,128147.978034
1845,136570.650591
1846,150122.719243
1847,144654.355998
1848,64028.6253449
1849,119943.646681
1850,130212.474828
1851,146374.439042
1852,125245.021591
1853,131816.691624
1854,179423.430524
1855,149776.267903
1856,222425.815097
1857,156678.323064
1858,137807.269587
1859,121705.596994
1860,153410.080511
1861,121686.959104
1862,273836.083295
1863,270344.890245
1864,270344.890245
1865,320911.689615
1866,327670.168193
1867,241519.253702
1868,296799.722393
1869,195613.94257
1870,238487.202351
1871,255263.553166
1872,171232.432801
1873,225466.575476
1874,139238.429598
1875,204461.2109
1876,190903.87455
1877,205993.980738
1878,204351.939391
1879,134132.595484
1880,137428.71257
1881,241709.50449
1882,254363.990783
1883,196589.562178
1884,219189.061608
1885,252863.245291
1886,296714.081857
1887,201189.68053
1888,271739.694794
1889,165170.587524
1890,133851.498081
1891,139984.746331
1892,112525.773033
1893,137404.828602
1894,129507.40106
1895,146530.591229
1896,127041.91855
1897,117138.194204
1898,104501.757937
1899,128544.244947
1900,154344.432624
1901,160822.816348
1902,137196.074834
1903,225473.877538
1904,136025.438577
1905,175720.575602
1906,146776.023742
1907,194726.069262
1908,109288.353504
1909,133956.65188
1910,124934.362774
1911,190877.595375
1912,255956.550344
1913,136293.273485
1914,58971.9813512
1915,323315.097401
1916,71344.9763733
1917,255320.238192
1918,136274.405873
1919,159220.767677
1920,151958.294767
1921,403770.647924
1922,321521.68925
1923,201576.063166
1924,233319.396542
1925,224341.358485
1926,377961.73163
1927,140062.052928
1928,161452.662179
1929,124961.828556
1930,122969.627417
1931,138755.863174
1932,136933.948586
1933,169132.242353
1934,179333.139116
1935,174683.993634
1936,189632.381788
1937,182296.985359
1938,163374.816842
1939,249242.719714
1940,197312.789427
1941,177457.51465
1942,191923.917044
1943,196749.772217
1944,314610.446495
1945,364666.078412
1946,157326.082877
1947,305648.587198
1948,166612.85018
1949,249006.064197
1950,183310.556473
1951,266265.710253
1952,239377.939081
1953,165376.272339
1954,205855.531531
1955,133836.450239
1956,275161.652519
1957,164069.360112
1958,313008.819273
1959,139478.999931
1960,115866.928192
1961,120071.140582
1962,92588.9759267
1963,99526.5624259
1964,113542.847105
1965,152575.865087
1966,158365.002889
1967,287920.94885
1968,381754.863036
1969,372151.665472
1970,427039.126857
1971,415147.968286
1972,353884.171069
1973,263760.069364
1974,318989.385543
1975,431219.225591
1976,276241.736824
1977,355619.030134
1978,359643.155871
1979,325706.016791
1980,194164.707259
1981,335619.770568
1982,227495.787876
1983,215897.032679
1984,168088.76674
1985,209959.623024
1986,215160.598379
1987,186497.116372
1988,178591.064814
1989,185259.053604
1990,221080.957015
1991,219502.26491
1992,215419.62272
1993,173621.078286
1994,245182.960871
1995,182395.330841
1996,253788.976841
1997,322947.344708
1998,342869.221824
1999,249814.973804
2000,299574.508969
2001,267142.797651
