Id,SalePrice
1461,126092.625744
1462,153313.173756
1463,185623.138609
1464,184573.587948
1465,199652.431288
1466,181836.928553
1467,165966.545901
1468,171800.686305
1469,182083.379929
1470,116780.068568
1471,195710.86097
1472,91907.7820628
1473,101898.729251
1474,151398.561016
1475,161007.023601
1476,360546.723355
1477,249986.890086
1478,293834.453382
1479,233486.325056
1480,422096.028379
1481,302737.769635
1482,207168.453179
1483,173069.135219
1484,180677.557403
1485,169633.563966
1486,196762.490461
1487,338230.441871
1488,239030.459621
1489,210529.071371
1490,188019.684889
1491,191559.451937
1492,103173.617967
1493,177225.684179
1494,290434.509605
1495,295645.382847
1496,218422.534159
1497,189234.48965
1498,152742.491543
1499,152519.131947
1500,156983.684566
1501,164493.126321
1502,172060.485534
1503,289287.474768
1504,230253.570028
1505,212617.943925
1506,178389.159181
1507,205858.37409
1508,202121.748093
1509,162725.371029
1510,151834.277122
1511,150908.711837
1512,165805.488368
1513,151289.554139
1514,161221.304529
1515,172930.346362
1516,162214.835655
1517,149263.816122
1518,129241.075832
1519,218802.629684
1520,137749.065916
1521,145761.720157
1522,164925.878769
1523,110501.094584
1524,122097.515604
1525,127333.977701
1526,124415.455669
1527,108882.113173
1528,126368.921491
1529,143496.715258
1530,169870.839927
1531,112593.450422
1532,105075.272014
1533,141975.63216
1534,114752.144438
1535,148891.141041
1536,119970.763884
1537,86968.6324813
1538,178819.9639
1539,210202.476435
1540,117168.52673
1541,142957.497951
1542,137492.201555
1543,209785.213205
1544,79506.3495343
1545,102905.140249
1546,126107.728738
1547,123155.831871
1548,127440.165252
1549,118815.584073
1550,142559.665775
1551,117704.468558
1552,128997.538883
1553,139918.719174
1554,110595.625781
1555,170133.971272
1556,98106.7277939
1557,124690.600961
1558,94140.8133017
1559,100539.314893
1560,145397.67066
1561,126164.15964
1562,125982.955186
1563,124172.117702
1564,167626.686341
1565,158184.104537
1566,191665.430591
1567,82661.508497
1568,222667.010751
1569,126242.966943
1570,131006.178104
1571,118928.705017
1572,145079.799437
1573,225297.144813
1574,132568.152111
1575,202382.067306
1576,217184.75559
1577,204750.11952
1578,147484.003976
1579,143557.178347
1580,193153.554687
1581,139913.133054
1582,127911.430117
1583,323955.586379
1584,237748.664753
1585,138678.535647
1586,70448.3698516
1587,107986.044717
1588,149546.018752
1589,101053.311943
1590,134160.63916
1591,101604.675674
1592,125795.722438
1593,122834.352155
1594,109855.515933
1595,126025.864127
1596,225435.204031
1597,154754.380624
1598,177112.674171
1599,197145.136802
1600,191555.148263
1601,71322.6566027
1602,113325.764284
1603,97626.389675
1604,293541.088477
1605,250604.263487
1606,167115.60802
1607,157747.097452
1608,206992.742358
1609,199217.509685
1610,161721.666225
1611,154258.148459
1612,161832.303701
1613,164837.138878
1614,119530.787172
1615,87136.8851131
1616,85138.3002409
1617,89811.9038019
1618,125789.170583
1619,133641.580077
1620,145475.233614
1621,139575.782141
1622,146958.488864
1623,292895.676376
1624,213568.651769
1625,127299.52537
1626,173755.384115
1627,191296.985812
1628,283380.266861
1629,170999.507378
1630,337543.459453
1631,222243.842346
1632,245359.112627
1633,168425.872626
1634,180123.789908
1635,179287.801502
1636,158109.440441
1637,177362.784505
1638,213747.000981
1639,176764.276804
1640,253618.713553
1641,187417.649502
1642,222856.338621
1643,226282.3146
1644,230366.697674
1645,186538.540276
1646,154295.528395
1647,164314.21726
1648,142258.6384
1649,138187.280099
1650,118128.149213
1651,115661.762632
1652,92256.0629694
1653,97582.2650134
1654,157442.24385
1655,167151.833539
1656,151441.899035
1657,155047.949988
1658,154803.895067
1659,159315.419139
1660,148430.410435
1661,415369.587401
1662,365999.202693
1663,383278.946982
1664,394253.585037
1665,308453.811295
1666,326471.233191
1667,351970.430602
1668,328466.947595
1669,292474.410347
1670,333523.289986
1671,255258.448592
1672,429424.241803
1673,291583.716967
1674,250721.314374
1675,178164.745529
1676,177723.047346
1677,205336.115928
1678,380814.313299
1679,376327.295845
1680,315663.989278
1681,250974.704575
1682,305835.062987
1683,184052.25389
1684,174944.196322
1685,172850.093086
1686,167490.70157
1687,168080.499099
1688,184620.708322
1689,191536.508815
1690,182116.907305
1691,175337.377828
1692,276494.25235
1693,168908.182368
1694,182568.787821
1695,166302.421235
1696,264362.43887
1697,168286.970546
1698,336800.640793
1699,306278.963811
1700,234951.928552
1701,269371.481242
1702,253733.116604
1703,248889.068817
1704,296841.004579
1705,238951.556994
1706,360813.85501
1707,220980.734373
1708,213761.098271
1709,264885.053316
1710,223707.093319
1711,267519.436005
1712,221315.4522
1713,247134.785778
1714,219362.440435
1715,199119.110606
1716,167889.966049
1717,161239.012038
1718,124786.364703
1719,206161.449343
1720,246865.595894
1721,164599.930401
1722,120360.972366
1723,155215.004347
1724,208785.59858
1725,229987.414493
1726,183436.894852
1727,172010.20539
1728,185104.364705
1729,162910.998597
1730,161400.748373
1731,126730.856914
1732,132049.859796
1733,124587.194949
1734,130182.036842
1735,132089.066639
1736,117079.948214
1737,334973.997353
1738,214505.32889
1739,258945.054136
1740,175548.633056
1741,170917.317866
1742,162052.480558
1743,164477.173333
1744,311690.185195
1745,226556.539775
1746,241828.517023
1747,215579.052619
1748,190637.426347
1749,161586.050662
1750,146211.84135
1751,232826.622151
1752,122189.774454
1753,140583.124503
1754,213342.641304
1755,166229.673955
1756,119667.756383
1757,119825.556007
1758,143189.15287
1759,170841.516305
1760,161332.839069
1761,156368.976549
1762,170289.637009
1763,167633.970395
1764,117122.864916
1765,167725.036878
1766,172495.919062
1767,201286.781406
1768,136994.111253
1769,164077.981481
1770,135833.855171
1771,136551.552871
1772,136019.116332
1773,129961.702593
1774,128146.150064
1775,130422.183344
1776,123094.861568
1777,114747.860567
1778,128553.79771
1779,118001.19748
1780,179525.645196
1781,129967.399638
1782,92794.6659264
1783,127460.365593
1784,96191.4199987
1785,118839.974253
1786,136313.57576
1787,159842.643701
1788,59142.2536362
1789,100812.014882
1790,81719.6910885
1791,158500.619869
1792,151417.277335
1793,139269.139522
1794,140419.139036
1795,137581.496711
1796,124535.915652
1797,118296.737317
1798,123907.359546
1799,113581.033581
1800,122938.479111
1801,121733.943867
1802,150362.599119
1803,150336.660774
1804,141928.925086
1805,132543.625231
1806,110851.77247
1807,139376.026641
1808,123276.913318
1809,122257.785276
1810,141100.282765
1811,99219.2564803
1812,112812.780688
1813,119040.633342
1814,96999.8461248
1815,67458.5444617
1816,103356.722008
1817,113408.526064
1818,133074.654533
1819,112823.996465
1820,75300.3762984
1821,120473.229675
1822,145564.138276
1823,63622.0586933
1824,125911.766071
1825,130689.507209
1826,100294.429083
1827,112432.434632
1828,131185.586987
1829,118150.748552
1830,143411.609953
1831,166125.031205
1832,116441.90495
1833,138178.405169
1834,122404.4567
1835,177978.366401
1836,128275.288261
1837,88498.4135154
1838,129629.047575
1839,85070.9762148
1840,159186.004925
1841,145216.566567
1842,96688.5971186
1843,139267.352502
1844,137993.892218
1845,140780.681303
1846,151966.795151
1847,144105.252635
1848,60612.9999311
1849,116029.061307
1850,129134.236848
1851,150770.770024
1852,124883.46946
1853,129571.070786
1854,180038.30023
1855,151261.376424
1856,218365.364039
1857,168349.819257
1858,138606.894753
1859,127097.213779
1860,150115.813068
1861,126726.327942
1862,279579.627348
1863,272080.761404
1864,272311.267502
1865,323579.944658
1866,332152.243944
1867,245772.27463
1868,313600.619339
1869,190700.579635
1870,246503.150391
1871,257175.194139
1872,168056.39685
1873,226141.918142
1874,137080.975853
1875,205963.635646
1876,191467.752074
1877,204298.040733
1878,199522.479768
1879,133187.653142
1880,137290.378612
1881,239920.849907
1882,264333.07987
1883,195457.691324
1884,220296.634264
1885,256956.877588
1886,309673.92145
1887,190448.817204
1888,281693.022254
1889,164703.358634
1890,127948.027513
1891,141174.471555
1892,107896.082386
1893,135058.357662
1894,126794.377015
1895,148476.331969
1896,120115.670732
1897,114389.228789
1898,103681.636461
